Date,Open,High,Low,Close,Volume,Adj Close
2015-06-22,53.799999,53.799999,53.799999,53.799999,000,52.040178
2015-06-19,53.490002,53.490002,53.490002,53.490002,000,51.740321
2015-06-18,53.740002,53.740002,53.740002,53.740002,000,51.982143
2015-06-17,53.200001,53.200001,53.200001,53.200001,000,51.459806
2015-06-16,53.110001,53.110001,53.110001,53.110001,000,51.372749
2015-06-15,52.810001,52.810001,52.810001,52.810001,000,51.082563
2015-06-12,53.049999,53.049999,53.049999,53.049999,000,51.314711
2015-06-11,53.389999,53.389999,53.389999,53.389999,000,51.643589
2015-06-10,53.27,53.27,53.27,53.27,000,51.527516
2015-06-09,52.639999,52.639999,52.639999,52.639999,000,50.918122
2015-06-08,52.639999,52.639999,52.639999,52.639999,000,50.918122
2015-06-05,52.990002,52.990002,52.990002,52.990002,000,51.256676
2015-06-04,52.990002,52.990002,52.990002,52.990002,000,51.256676
2015-06-03,53.459999,53.459999,53.459999,53.459999,000,51.711299
2015-06-02,53.290001,53.290001,53.290001,53.290001,000,51.546862
2015-06-01,53.32,53.32,53.32,53.32,000,51.575879
2015-05-29,53.209999,53.209999,53.209999,53.209999,000,51.469477
2015-05-28,53.529999,53.529999,53.529999,53.529999,000,51.779009
2015-05-27,53.59,53.59,53.59,53.59,000,51.837048
2015-05-26,53.099998,53.099998,53.099998,53.099998,000,51.363075
2015-05-22,53.639999,53.639999,53.639999,53.639999,000,51.885412
2015-05-21,53.75,53.75,53.75,53.75,000,51.991814
2015-05-20,53.639999,53.639999,53.639999,53.639999,000,51.885412
2015-05-19,53.669998,53.669998,53.669998,53.669998,000,51.914429
2015-05-18,53.709999,53.709999,53.709999,53.709999,000,51.953122
2015-05-15,53.490002,53.490002,53.490002,53.490002,000,51.740321
2015-05-14,53.439999,53.439999,53.439999,53.439999,000,51.691953
2015-05-13,52.880001,52.880001,52.880001,52.880001,000,51.150273
2015-05-12,52.889999,52.889999,52.889999,52.889999,000,51.159945
2015-05-11,53.029999,53.029999,53.029999,53.029999,000,51.295365
2015-05-08,53.25,53.25,53.25,53.25,000,51.508169
2015-05-07,52.59,52.59,52.59,52.59,000,50.869758
2015-05-06,52.369999,52.369999,52.369999,52.369999,000,50.656954
2015-05-05,52.529999,52.529999,52.529999,52.529999,000,50.81172
2015-05-04,53.18,53.18,53.18,53.18,000,51.440459
2015-05-01,53.02,53.02,53.02,53.02,000,51.285693
2015-04-30,52.48,52.48,52.48,52.48,000,50.763356
2015-04-29,53.07,53.07,53.07,53.07,000,51.334057
2015-04-28,53.290001,53.290001,53.290001,53.290001,000,51.546862
2015-04-27,53.16,53.16,53.16,53.16,000,51.421113
2015-04-24,53.439999,53.439999,53.439999,53.439999,000,51.691953
2015-04-23,53.380001,53.380001,53.380001,53.380001,000,51.633918
2015-04-22,53.23,53.23,53.23,53.23,000,51.488823
2015-04-21,52.990002,52.990002,52.990002,52.990002,000,51.256676
2015-04-20,53.040001,53.040001,53.040001,53.040001,000,51.30504
2015-04-17,52.57,52.57,52.57,52.57,000,50.850412
2015-04-16,53.200001,53.200001,53.200001,53.200001,000,51.459806
2015-04-15,53.240002,53.240002,53.240002,53.240002,000,51.498498
2015-04-14,52.950001,52.950001,52.950001,52.950001,000,51.217983
2015-04-13,52.880001,52.880001,52.880001,52.880001,000,51.150273
2015-04-10,53.09,53.09,53.09,53.09,000,51.353403
2015-04-09,52.84,52.84,52.84,52.84,000,51.111581
2015-04-08,52.650002,52.650002,52.650002,52.650002,000,50.927797
2015-04-07,52.459999,52.459999,52.459999,52.459999,000,50.74401
2015-04-06,52.599998,52.599998,52.599998,52.599998,000,50.87943
2015-04-02,52.259998,52.259998,52.259998,52.259998,000,50.550551
2015-04-01,52.07,52.07,52.07,52.07,000,50.366767
2015-03-31,52.259998,52.259998,52.259998,52.259998,000,50.550551
2015-03-30,52.669998,52.669998,52.669998,52.669998,000,50.94714
2015-03-27,52.02,52.02,52.02,52.02,000,50.318404
2015-03-26,51.849998,51.849998,51.849998,51.849998,000,50.153963
2015-03-25,51.959999,51.959999,51.959999,51.959999,000,50.260365
2015-03-24,52.779999,52.779999,52.779999,52.779999,000,51.053542
2015-03-23,53.299999,53.299999,53.299999,53.299999,000,51.332121
2015-03-20,53.400002,53.400002,53.400002,53.400002,000,51.428432
2015-03-19,52.93,52.93,52.93,52.93,000,50.975783
2015-03-18,53.139999,53.139999,53.139999,53.139999,000,51.178029
2015-03-17,52.52,52.52,52.52,52.52,000,50.580921
2015-03-16,52.639999,52.639999,52.639999,52.639999,000,50.696489
2015-03-13,51.98,51.98,51.98,51.98,000,50.060857
2015-03-12,52.279999,52.279999,52.279999,52.279999,000,50.34978
2015-03-11,51.610001,51.610001,51.610001,51.610001,000,49.704519
2015-03-10,51.630001,51.630001,51.630001,51.630001,000,49.723781
2015-03-09,52.470001,52.470001,52.470001,52.470001,000,50.532768
2015-03-06,52.27,52.27,52.27,52.27,000,50.340151
2015-03-05,53.00,53.00,53.00,53.00,000,51.043198
2015-03-04,52.919998,52.919998,52.919998,52.919998,000,50.96615
2015-03-03,53.139999,53.139999,53.139999,53.139999,000,51.178029
2015-03-02,53.369999,53.369999,53.369999,53.369999,000,51.399537
2015-02-27,53.040001,53.040001,53.040001,53.040001,000,51.081722
2015-02-26,53.209999,53.209999,53.209999,53.209999,000,51.245444
2015-02-25,53.27,53.27,53.27,53.27,000,51.30323
2015-02-24,53.279999,53.279999,53.279999,53.279999,000,51.312859
